video,label,id,t_start,t_end,frames
1CV12_23_R_#119,B0B,3,432,732,301
1CV12_23_R_#119,G08,11,733,802,70
1CV12_23_R_#119,B0A,2,803,1106,304
1CV12_23_R_#119,G04,7,1107,1175,69
1CV12_23_R_#119,B0B,3,1176,1424,249
1CV12_23_R_#119,D0X,1,1425,1717,293
1CV12_23_R_#119,G05,8,1718,1752,35
1CV12_23_R_#119,B0A,2,1753,1963,211
1CV12_23_R_#119,D0X,1,1964,2148,185
1CV12_23_R_#119,G06,9,2149,2193,45
1CV12_23_R_#119,B0B,3,2194,2391,198
1CV12_23_R_#119,D0X,1,2392,2549,158
1CV12_23_R_#119,G07,10,2550,2606,57
1CV12_23_R_#119,B0B,3,2607,2767,161
1CV12_23_R_#119,G10,13,2768,2833,66
1CV12_23_R_#119,B0A,2,2834,3103,270
1CV12_23_R_#119,G11,14,3104,3192,89
1CV12_23_R_#119,B0B,3,3193,3421,229
1CV12_23_R_#119,G02,5,3422,3459,38
1CV12_23_R_#119,B0A,2,3460,3684,225
1CV12_23_R_#119,G09,12,3685,3748,64
1CV12_23_R_#120,D0X,1,1,33,33
1CV12_23_R_#120,G04,7,34,76,43
1CV12_23_R_#120,B0B,3,77,290,214
1CV12_23_R_#120,G10,13,291,346,56
1CV12_23_R_#120,B0A,2,347,597,251
1CV12_23_R_#120,G03,6,598,650,53
1CV12_23_R_#120,B0A,2,651,856,206
1CV12_23_R_#120,D0X,1,857,1132,276
1CV12_23_R_#120,G06,9,1133,1161,29
1CV12_23_R_#120,B0B,3,1162,1458,297
1CV12_23_R_#120,D0X,1,1459,1693,235
1CV12_23_R_#120,G01,4,1694,1731,38
1CV12_23_R_#120,B0B,3,1732,2009,278
1CV12_23_R_#120,G08,11,2010,2077,68
1CV12_23_R_#120,B0B,3,2078,2312,235
1CV12_23_R_#120,G09,12,2313,2365,53
1CV12_23_R_#120,B0A,2,2366,2611,246
1CV12_23_R_#120,G07,10,2612,2675,64
1CV12_23_R_#120,B0A,2,2676,2876,201
1CV12_23_R_#120,D0X,1,2877,3125,249
1CV12_23_R_#120,G02,5,3126,3165,40
1CV12_23_R_#120,B0A,2,3166,3354,189
1CV12_23_R_#120,G05,8,3355,3411,57
1CV12_23_R_#120,B0B,3,3412,3645,234
1CV12_23_R_#120,G11,14,3646,3748,103
1CV12_2_R_#69,D0X,1,1,50,50
1CV12_2_R_#69,G11,14,51,97,47
1CV12_2_R_#69,B0A,2,98,370,273
1CV12_2_R_#69,G05,8,371,426,56
1CV12_2_R_#69,B0B,3,427,725,299
1CV12_2_R_#69,G02,5,726,772,47
1CV12_2_R_#69,B0B,3,773,1031,259
1CV12_2_R_#69,G09,12,1032,1080,49
1CV12_2_R_#69,B0A,2,1081,1302,222
1CV12_2_R_#69,D0X,1,1303,1566,264
1CV12_2_R_#69,G01,4,1567,1629,63
1CV12_2_R_#69,B0B,3,1630,1834,205
1CV12_2_R_#69,D0X,1,1835,2025,191
1CV12_2_R_#69,G10,13,2026,2107,82
1CV12_2_R_#69,B0B,3,2108,2404,297
1CV12_2_R_#69,D0X,1,2405,2626,222
1CV12_2_R_#69,G04,7,2627,2739,113
1CV12_2_R_#69,B0A,2,2740,3020,281
1CV12_2_R_#69,G06,9,3021,3073,53
1CV12_2_R_#69,B0B,3,3074,3311,238
1CV12_2_R_#69,G08,11,3312,3361,50
1CV12_2_R_#69,B0A,2,3362,3605,244
1CV12_2_R_#69,G03,6,3606,3665,60
1CV12_2_R_#69,B0A,2,3666,3788,123
1CV12_2_R_#69,G07,10,3789,3892,104
1CV12_2_R_#69,D0X,1,3893,3950,58
1CV12_2_R_#70,D0X,1,1,63,63
1CV12_2_R_#70,G07,10,64,120,57
1CV12_2_R_#70,B0A,2,121,427,307
1CV12_2_R_#70,G08,11,428,470,43
1CV12_2_R_#70,B0B,3,471,773,303
1CV12_2_R_#70,G10,13,774,829,56
1CV12_2_R_#70,B0B,3,830,968,139
1CV12_2_R_#70,G04,7,969,1024,56
1CV12_2_R_#70,B0A,2,1025,1229,205
1CV12_2_R_#70,D0X,1,1230,1484,255
1CV12_2_R_#70,G01,4,1485,1544,60
1CV12_2_R_#70,B0B,3,1545,1865,321
1CV12_2_R_#70,G06,9,1866,1920,55
1CV12_2_R_#70,B0A,2,1921,2169,249
1CV12_2_R_#70,G02,5,2170,2215,46
1CV12_2_R_#70,B0A,2,2216,2423,208
1CV12_2_R_#70,D0X,1,2424,2699,276
1CV12_2_R_#70,G05,8,2700,2780,81
1CV12_2_R_#70,B0A,2,2781,2995,215
1CV12_2_R_#70,D0X,1,2996,3261,266
1CV12_2_R_#70,G03,6,3262,3330,69
1CV12_2_R_#70,B0B,3,3331,3493,163
1CV12_2_R_#70,G09,12,3494,3554,61
1CV12_2_R_#70,B0B,3,3555,3754,200
1CV12_2_R_#70,G11,14,3755,3807,53
1CV12_2_R_#70,D0X,1,3808,3856,49
1CV12_2_R_#71,D0X,1,1,82,82
1CV12_2_R_#71,G04,7,83,142,60
1CV12_2_R_#71,B0B,3,143,398,256
1CV12_2_R_#71,G06,9,399,456,58
1CV12_2_R_#71,B0B,3,457,682,226
1CV12_2_R_#71,G07,10,683,736,54
1CV12_2_R_#71,B0A,2,737,1014,278
1CV12_2_R_#71,G08,11,1015,1063,49
1CV12_2_R_#71,B0A,2,1064,1303,240
1CV12_2_R_#71,G10,13,1304,1344,41
1CV12_2_R_#71,B0B,3,1345,1557,213
1CV12_2_R_#71,D0X,1,1558,1904,347
1CV12_2_R_#71,G05,8,1905,1973,69
1CV12_2_R_#71,B0B,3,1974,2257,284
1CV12_2_R_#71,G09,12,2258,2307,50
1CV12_2_R_#71,B0A,2,2308,2542,235
1CV12_2_R_#71,G03,6,2543,2591,49
1CV12_2_R_#71,B0B,3,2592,2803,212
1CV12_2_R_#71,D0X,1,2804,3103,300
1CV12_2_R_#71,G02,5,3104,3148,45
1CV12_2_R_#71,B0A,2,3149,3408,260
1CV12_2_R_#71,D0X,1,3409,3661,253
1CV12_2_R_#71,G11,14,3662,3703,42
1CV12_2_R_#71,B0A,2,3704,3919,216
1CV12_2_R_#71,G01,4,3920,3956,37
1CV12_2_R_#71,D0X,1,3957,4011,55
1CV12_2_R_#72,D0X,1,1,96,96
1CV12_2_R_#72,G08,11,97,139,43
1CV12_2_R_#72,B0A,2,140,394,255
1CV12_2_R_#72,G03,6,395,440,46
1CV12_2_R_#72,B0B,3,441,719,279
1CV12_2_R_#72,G02,5,720,757,38
1CV12_2_R_#72,B0A,2,758,1005,248
1CV12_2_R_#72,G05,8,1006,1059,54
1CV12_2_R_#72,B0B,3,1060,1251,192
1CV12_2_R_#72,D0X,1,1252,1568,317
1CV12_2_R_#72,G06,9,1569,1629,61
1CV12_2_R_#72,B0A,2,1630,1871,242
1CV12_2_R_#72,G07,10,1872,1929,58
1CV12_2_R_#72,B0B,3,1930,2193,264
1CV12_2_R_#72,D0X,1,2194,2466,273
1CV12_2_R_#72,G04,7,2467,2536,70
1CV12_2_R_#72,B0B,3,2537,2829,293
1CV12_2_R_#72,D0X,1,2830,3065,236
1CV12_2_R_#72,G10,13,3066,3112,47
1CV12_2_R_#72,B0B,3,3113,3386,274
1CV12_2_R_#72,G11,14,3387,3422,36
1CV12_2_R_#72,B0A,2,3423,3686,264
1CV12_2_R_#72,G01,4,3687,3762,76
1CV12_2_R_#72,B0A,2,3763,3936,174
1CV12_2_R_#72,G09,12,3937,3995,59
1CV12_2_R_#72,D0X,1,3996,4029,34
1CV12_6_R_#77,D0X,1,1,32,32
1CV12_6_R_#77,G10,13,33,76,44
1CV12_6_R_#77,B0A,2,77,322,246
1CV12_6_R_#77,G08,11,323,378,56
1CV12_6_R_#77,B0A,2,379,458,80
1CV12_6_R_#77,G05,8,459,510,52
1CV12_6_R_#77,B0B,3,511,764,254
1CV12_6_R_#77,G01,4,765,793,29
1CV12_6_R_#77,B0B,3,794,970,177
1CV12_6_R_#77,D0X,1,971,1347,377
1CV12_6_R_#77,G02,5,1348,1377,30
1CV12_6_R_#77,B0A,2,1378,1593,216
1CV12_6_R_#77,G04,7,1594,1634,41
1CV12_6_R_#77,B0A,2,1635,1848,214
1CV12_6_R_#77,D0X,1,1849,2212,364
1CV12_6_R_#77,G03,6,2213,2252,40
1CV12_6_R_#77,B0A,2,2253,2477,225
1CV12_6_R_#77,D0X,1,2478,2825,348
1CV12_6_R_#77,G09,12,2826,2877,52
1CV12_6_R_#77,B0B,3,2878,3022,145
1CV12_6_R_#77,G07,10,3023,3073,51
1CV12_6_R_#77,B0B,3,3074,3282,209
1CV12_6_R_#77,G11,14,3283,3329,47
1CV12_6_R_#77,B0B,3,3330,3547,218
1CV12_6_R_#77,G06,9,3548,3591,44
1CV12_6_R_#77,D0X,1,3592,3641,50
1CV12_6_R_#78,D0X,1,1,26,26
1CV12_6_R_#78,G04,7,27,85,59
1CV12_6_R_#78,B0A,2,86,446,361
1CV12_6_R_#78,G05,8,447,495,49
1CV12_6_R_#78,B0A,2,496,863,368
1CV12_6_R_#78,G03,6,864,918,55
1CV12_6_R_#78,B0B,3,919,1182,264
1CV12_6_R_#78,G11,14,1183,1230,48
1CV12_6_R_#78,B0A,2,1231,1384,154
1CV12_6_R_#78,G07,10,1385,1445,61
1CV12_6_R_#78,B0B,3,1446,1634,189
1CV12_6_R_#78,D0X,1,1635,1991,357
1CV12_6_R_#78,G10,13,1992,2044,53
1CV12_6_R_#78,B0B,3,2045,2435,391
1CV12_6_R_#78,D0X,1,2436,2590,155
1CV12_6_R_#78,G01,4,2591,2617,27
1CV12_6_R_#78,B0A,2,2618,2800,183
1CV12_6_R_#78,G06,9,2801,2840,40
1CV12_6_R_#78,B0B,3,2841,3085,245
1CV12_6_R_#78,D0X,1,3086,3473,388
1CV12_6_R_#78,G08,11,3474,3519,46
1CV12_6_R_#78,B0A,2,3520,3668,149
1CV12_6_R_#78,G02,5,3669,3690,22
1CV12_6_R_#78,B0B,3,3691,3846,156
1CV12_6_R_#78,G09,12,3847,3891,45
1CV12_6_R_#78,D0X,1,3892,3931,40
1CV12_6_R_#79,D0X,1,1,41,41
1CV12_6_R_#79,G02,5,42,73,32
1CV12_6_R_#79,B0B,3,74,510,437
1CV12_6_R_#79,G10,13,511,558,48
1CV12_6_R_#79,B0B,3,559,903,345
1CV12_6_R_#79,G06,9,904,948,45
1CV12_6_R_#79,B0A,2,949,1208,260
1CV12_6_R_#79,G05,8,1209,1266,58
1CV12_6_R_#79,B0B,3,1267,1695,429
1CV12_6_R_#79,G11,14,1696,1741,46
1CV12_6_R_#79,B0A,2,1742,2016,275
1CV12_6_R_#79,G08,11,2017,2052,36
1CV12_6_R_#79,B0A,2,2053,2312,260
1CV12_6_R_#79,D0X,1,2313,2579,267
1CV12_6_R_#79,G09,12,2580,2621,42
1CV12_6_R_#79,B0B,3,2622,2736,115
1CV12_6_R_#79,G03,6,2737,2789,53
1CV12_6_R_#79,B0B,3,2790,2991,202
1CV12_6_R_#79,D0X,1,2992,3245,254
1CV12_6_R_#79,G07,10,3246,3314,69
1CV12_6_R_#79,B0A,2,3315,3434,120
1CV12_6_R_#79,D0X,1,3435,3622,188
1CV12_6_R_#79,G04,7,3623,3666,44
1CV12_6_R_#79,B0A,2,3667,3753,87
1CV12_6_R_#79,G01,4,3754,3790,37
1CV12_6_R_#79,D0X,1,3791,3827,37
1CV12_6_R_#80,D0X,1,1,35,35
1CV12_6_R_#80,G09,12,36,97,62
1CV12_6_R_#80,B0A,2,98,721,624
1CV12_6_R_#80,G06,9,722,763,42
1CV12_6_R_#80,B0B,3,764,979,216
1CV12_6_R_#80,G08,11,980,1029,50
1CV12_6_R_#80,B0B,3,1030,1229,200
1CV12_6_R_#80,D0X,1,1230,1583,354
1CV12_6_R_#80,G03,6,1584,1619,36
1CV12_6_R_#80,B0A,2,1620,1842,223
1CV12_6_R_#80,G01,4,1843,1870,28
1CV12_6_R_#80,B0B,3,1871,2273,403
1CV12_6_R_#80,G02,5,2274,2352,79
1CV12_6_R_#80,B0A,2,2353,2580,228
1CV12_6_R_#80,D0X,1,2581,2683,103
1CV12_6_R_#80,G05,8,2684,2726,43
1CV12_6_R_#80,B0B,3,2727,2953,227
1CV12_6_R_#80,G11,14,2954,3013,60
1CV12_6_R_#80,B0B,3,3014,3161,148
1CV12_6_R_#80,D0X,1,3162,3326,165
1CV12_6_R_#80,G07,10,3327,3386,60
1CV12_6_R_#80,B0A,2,3387,3679,293
1CV12_6_R_#80,G10,13,3680,3716,37
1CV12_6_R_#80,B0A,2,3717,3835,119
1CV12_6_R_#80,G04,7,3836,3873,38
1CV12_6_R_#80,D0X,1,3874,3905,32
1CV12_7_R_#81,D0X,1,1,17,17
1CV12_7_R_#81,G07,10,18,113,96
1CV12_7_R_#81,B0A,2,114,285,172
1CV12_7_R_#81,G08,11,286,394,109
1CV12_7_R_#81,B0A,2,395,584,190
1CV12_7_R_#81,G02,5,585,702,118
1CV12_7_R_#81,B0B,3,703,861,159
1CV12_7_R_#81,G03,6,862,977,116
1CV12_7_R_#81,B0A,2,978,1198,221
1CV12_7_R_#81,G09,12,1199,1285,87
1CV12_7_R_#81,B0B,3,1286,1518,233
1CV12_7_R_#81,D0X,1,1519,1743,225
1CV12_7_R_#81,G01,4,1744,1836,93
1CV12_7_R_#81,B0B,3,1837,2024,188
1CV12_7_R_#81,D0X,1,2025,2312,288
1CV12_7_R_#81,G05,8,2313,2394,82
1CV12_7_R_#81,B0B,3,2395,2578,184
1CV12_7_R_#81,D0X,1,2579,2716,138
1CV12_7_R_#81,G11,14,2717,2780,64
1CV12_7_R_#81,B0A,2,2781,2978,198
1CV12_7_R_#81,G06,9,2979,3068,90
1CV12_7_R_#81,B0B,3,3069,3274,206
1CV12_7_R_#81,G10,13,3275,3392,118
1CV12_7_R_#81,B0A,2,3393,3564,172
1CV12_7_R_#81,G04,7,3565,3641,77
1CV12_7_R_#81,D0X,1,3642,3673,32
1CV12_7_R_#82,D0X,1,1,46,46
1CV12_7_R_#82,G09,12,47,161,115
1CV12_7_R_#82,B0B,3,162,371,210
1CV12_7_R_#82,G06,9,372,490,119
1CV12_7_R_#82,B0A,2,491,684,194
1CV12_7_R_#82,G10,13,685,784,100
1CV12_7_R_#82,B0B,3,785,958,174
1CV12_7_R_#82,D0X,1,959,1160,202
1CV12_7_R_#82,G07,10,1161,1285,125
1CV12_7_R_#82,B0A,2,1286,1476,191
1CV12_7_R_#82,G08,11,1477,1591,115
1CV12_7_R_#82,B0A,2,1592,1746,155
1CV12_7_R_#82,D0X,1,1747,1935,189
1CV12_7_R_#82,G05,8,1936,2045,110
1CV12_7_R_#82,B0B,3,2046,2228,183
1CV12_7_R_#82,G02,5,2229,2330,102
1CV12_7_R_#82,B0B,3,2331,2521,191
1CV12_7_R_#82,G11,14,2522,2610,89
1CV12_7_R_#82,B0A,2,2611,2786,176
1CV12_7_R_#82,D0X,1,2787,2934,148
1CV12_7_R_#82,G01,4,2935,3020,86
1CV12_7_R_#82,B0B,3,3021,3195,175
1CV12_7_R_#82,G03,6,3196,3304,109
1CV12_7_R_#82,B0A,2,3305,3481,177
1CV12_7_R_#82,G04,7,3482,3578,97
1CV12_7_R_#82,D0X,1,3579,3637,59
1CV12_7_R_#83,D0X,1,1,27,27
1CV12_7_R_#83,G07,10,28,152,125
1CV12_7_R_#83,B0B,3,153,329,177
1CV12_7_R_#83,G03,6,330,468,139
1CV12_7_R_#83,B0B,3,469,636,168
1CV12_7_R_#83,G09,12,637,745,109
1CV12_7_R_#83,B0A,2,746,935,190
1CV12_7_R_#83,G08,11,936,1058,123
1CV12_7_R_#83,B0B,3,1059,1217,159
1CV12_7_R_#83,G06,9,1218,1326,109
1CV12_7_R_#83,B0A,2,1327,1505,179
1CV12_7_R_#83,D0X,1,1506,1704,199
1CV12_7_R_#83,G11,14,1705,1799,95
1CV12_7_R_#83,B0B,3,1800,1957,158
1CV12_7_R_#83,D0X,1,1958,2119,162
1CV12_7_R_#83,G10,13,2120,2208,89
1CV12_7_R_#83,B0B,3,2209,2375,167
1CV12_7_R_#83,G05,8,2376,2540,165
1CV12_7_R_#83,B0A,2,2541,2720,180
1CV12_7_R_#83,G02,5,2721,2823,103
1CV12_7_R_#83,B0A,2,2824,2979,156
1CV12_7_R_#83,D0X,1,2980,3186,207
1CV12_7_R_#83,G04,7,3187,3346,160
1CV12_7_R_#83,B0A,2,3347,3556,210
1CV12_7_R_#83,G01,4,3557,3642,86
1CV12_7_R_#83,D0X,1,3643,3690,48
1CV12_7_R_#84,D0X,1,1,25,25
1CV12_7_R_#84,G11,14,26,146,121
1CV12_7_R_#84,B0B,3,147,374,228
1CV12_7_R_#84,G01,4,375,486,112
1CV12_7_R_#84,B0B,3,487,683,197
1CV12_7_R_#84,G03,6,684,800,117
1CV12_7_R_#84,B0A,2,801,987,187
1CV12_7_R_#84,G02,5,988,1104,117
1CV12_7_R_#84,B0A,2,1105,1264,160
1CV12_7_R_#84,D0X,1,1265,1527,263
1CV12_7_R_#84,G10,13,1528,1620,93
1CV12_7_R_#84,B0A,2,1621,1794,174
1CV12_7_R_#84,D0X,1,1795,2038,244
1CV12_7_R_#84,G08,11,2039,2169,131
1CV12_7_R_#84,B0B,3,2170,2335,166
1CV12_7_R_#84,D0X,1,2336,2544,209
1CV12_7_R_#84,G07,10,2545,2695,151
1CV12_7_R_#84,B0A,2,2696,2907,212
1CV12_7_R_#84,G05,8,2908,3025,118
1CV12_7_R_#84,B0B,3,3026,3221,196
1CV12_7_R_#84,G09,12,3222,3343,122
1CV12_7_R_#84,B0A,2,3344,3523,180
1CV12_7_R_#84,G04,7,3524,3640,117
1CV12_7_R_#84,B0B,3,3641,3817,177
1CV12_7_R_#84,G06,9,3818,3903,86
1CV12_7_R_#84,D0X,1,3904,3931,28
1CV12_8_R_#85,D0X,1,1,79,79
1CV12_8_R_#85,G10,13,80,127,48
1CV12_8_R_#85,D0X,1,128,196,69
1CV12_8_R_#85,B0B,3,197,345,149
1CV12_8_R_#85,D0X,1,346,400,55
1CV12_8_R_#85,G07,10,401,442,42
1CV12_8_R_#85,D0X,1,443,525,83
1CV12_8_R_#85,B0B,3,526,668,143
1CV12_8_R_#85,D0X,1,669,758,90
1CV12_8_R_#85,G09,12,759,796,38
1CV12_8_R_#85,D0X,1,797,885,89
1CV12_8_R_#85,B0B,3,886,1036,151
1CV12_8_R_#85,D0X,1,1037,1102,66
1CV12_8_R_#85,G02,5,1103,1134,32
1CV12_8_R_#85,D0X,1,1135,1217,83
1CV12_8_R_#85,B0B,3,1218,1371,154
1CV12_8_R_#85,D0X,1,1372,1445,74
1CV12_8_R_#85,G05,8,1446,1492,47
1CV12_8_R_#85,D0X,1,1493,1587,95
1CV12_8_R_#85,B0A,2,1588,1715,128
1CV12_8_R_#85,D0X,1,1716,1821,106
1CV12_8_R_#85,G08,11,1822,1864,43
1CV12_8_R_#85,D0X,1,1865,1975,111
1CV12_8_R_#85,B0A,2,1976,2126,151
1CV12_8_R_#85,D0X,1,2127,2411,285
1CV12_8_R_#85,G03,6,2412,2459,48
1CV12_8_R_#85,D0X,1,2460,2537,78
1CV12_8_R_#85,B0A,2,2538,2675,138
1CV12_8_R_#85,D0X,1,2676,2751,76
1CV12_8_R_#85,G11,14,2752,2786,35
1CV12_8_R_#85,D0X,1,2787,2864,78
1CV12_8_R_#85,B0A,2,2865,3001,137
1CV12_8_R_#85,D0X,1,3002,3339,338
1CV12_8_R_#85,G01,4,3340,3363,24
1CV12_8_R_#85,D0X,1,3364,3446,83
1CV12_8_R_#85,B0B,3,3447,3591,145
1CV12_8_R_#85,D0X,1,3592,3794,203
1CV12_8_R_#85,G06,9,3795,3839,45
1CV12_8_R_#85,D0X,1,3840,3918,79
1CV12_8_R_#85,B0A,2,3919,4032,114
1CV12_8_R_#85,D0X,1,4033,4061,29
1CV12_8_R_#85,G04,7,4062,4098,37
1CV12_8_R_#85,D0X,1,4099,4146,48
1CV12_8_R_#86,D0X,1,1,101,101
1CV12_8_R_#86,G06,9,102,146,45
1CV12_8_R_#86,D0X,1,147,240,94
1CV12_8_R_#86,B0A,2,241,386,146
1CV12_8_R_#86,D0X,1,387,504,118
1CV12_8_R_#86,G10,13,505,530,26
1CV12_8_R_#86,D0X,1,531,633,103
1CV12_8_R_#86,B0B,3,634,778,145
1CV12_8_R_#86,D0X,1,779,856,78
1CV12_8_R_#86,G01,4,857,881,25
1CV12_8_R_#86,D0X,1,882,975,94
1CV12_8_R_#86,B0A,2,976,1119,144
1CV12_8_R_#86,D0X,1,1120,1204,85
1CV12_8_R_#86,G02,5,1205,1232,28
1CV12_8_R_#86,D0X,1,1233,1322,90
1CV12_8_R_#86,B0B,3,1323,1477,155
1CV12_8_R_#86,D0X,1,1478,1537,60
1CV12_8_R_#86,G09,12,1538,1580,43
1CV12_8_R_#86,D0X,1,1581,1701,121
1CV12_8_R_#86,B0A,2,1702,1859,158
1CV12_8_R_#86,D0X,1,1860,1926,67
1CV12_8_R_#86,G05,8,1927,1966,40
1CV12_8_R_#86,D0X,1,1967,2068,102
1CV12_8_R_#86,B0B,3,2069,2225,157
1CV12_8_R_#86,D0X,1,2226,2601,376
1CV12_8_R_#86,G08,11,2602,2646,45
1CV12_8_R_#86,D0X,1,2647,2747,101
1CV12_8_R_#86,B0A,2,2748,2894,147
1CV12_8_R_#86,D0X,1,2895,3320,426
1CV12_8_R_#86,G07,10,3321,3362,42
1CV12_8_R_#86,D0X,1,3363,3455,93
1CV12_8_R_#86,B0B,3,3456,3606,151
1CV12_8_R_#86,D0X,1,3607,3856,250
1CV12_8_R_#86,G11,14,3857,3893,37
1CV12_8_R_#86,D0X,1,3894,3957,64
1CV12_8_R_#86,B0B,3,3958,4116,159
1CV12_8_R_#86,D0X,1,4117,4174,58
1CV12_8_R_#86,G04,7,4175,4208,34
1CV12_8_R_#86,D0X,1,4209,4286,78
1CV12_8_R_#86,B0A,2,4287,4439,153
1CV12_8_R_#86,D0X,1,4440,4493,54
1CV12_8_R_#86,G03,6,4494,4532,39
1CV12_8_R_#86,D0X,1,4533,4624,92
1CV12_8_R_#87,D0X,1,1,66,66
1CV12_8_R_#87,G08,11,67,114,48
1CV12_8_R_#87,D0X,1,115,192,78
1CV12_8_R_#87,B0A,2,193,351,159
1CV12_8_R_#87,D0X,1,352,414,63
1CV12_8_R_#87,G11,14,415,441,27
1CV12_8_R_#87,D0X,1,442,542,101
1CV12_8_R_#87,B0B,3,543,696,154
1CV12_8_R_#87,D0X,1,697,801,105
1CV12_8_R_#87,G10,13,802,839,38
1CV12_8_R_#87,D0X,1,840,964,125
1CV12_8_R_#87,B0A,2,965,1119,155
1CV12_8_R_#87,D0X,1,1120,1199,80
1CV12_8_R_#87,G05,8,1200,1238,39
1CV12_8_R_#87,D0X,1,1239,1372,134
1CV12_8_R_#87,B0B,3,1373,1520,148
1CV12_8_R_#87,D0X,1,1521,1618,98
1CV12_8_R_#87,G01,4,1619,1643,25
1CV12_8_R_#87,D0X,1,1644,1747,104
1CV12_8_R_#87,B0A,2,1748,1904,157
1CV12_8_R_#87,D0X,1,1905,2005,101
1CV12_8_R_#87,G09,12,2006,2050,45
1CV12_8_R_#87,D0X,1,2051,2183,133
1CV12_8_R_#87,B0B,3,2184,2330,147
1CV12_8_R_#87,D0X,1,2331,2805,475
1CV12_8_R_#87,G02,5,2806,2838,33
1CV12_8_R_#87,D0X,1,2839,2948,110
1CV12_8_R_#87,B0B,3,2949,3111,163
1CV12_8_R_#87,D0X,1,3112,3178,67
1CV12_8_R_#87,G04,7,3179,3219,41
1CV12_8_R_#87,D0X,1,3220,3298,79
1CV12_8_R_#87,B0A,2,3299,3461,163
1CV12_8_R_#87,D0X,1,3462,3649,188
1CV12_8_R_#87,G07,10,3650,3693,44
1CV12_8_R_#87,D0X,1,3694,3772,79
1CV12_8_R_#87,B0B,3,3773,3919,147
1CV12_8_R_#87,D0X,1,3920,4134,215
1CV12_8_R_#87,G06,9,4135,4177,43
1CV12_8_R_#87,D0X,1,4178,4247,70
1CV12_8_R_#87,B0A,2,4248,4396,149
1CV12_8_R_#87,D0X,1,4397,4414,18
1CV12_8_R_#87,G03,6,4415,4458,44
1CV12_8_R_#87,D0X,1,4459,4510,52
1CV12_8_R_#88,D0X,1,1,45,45
1CV12_8_R_#88,G07,10,46,85,40
1CV12_8_R_#88,D0X,1,86,155,70
1CV12_8_R_#88,B0A,2,156,271,116
1CV12_8_R_#88,D0X,1,272,325,54
1CV12_8_R_#88,G11,14,326,352,27
1CV12_8_R_#88,D0X,1,353,421,69
1CV12_8_R_#88,B0B,3,422,531,110
1CV12_8_R_#88,D0X,1,532,590,59
1CV12_8_R_#88,G10,13,591,619,29
1CV12_8_R_#88,D0X,1,620,695,76
1CV12_8_R_#88,B0A,2,696,814,119
1CV12_8_R_#88,D0X,1,815,892,78
1CV12_8_R_#88,G05,8,893,933,41
1CV12_8_R_#88,D0X,1,934,1025,92
1CV12_8_R_#88,B0A,2,1026,1135,110
1CV12_8_R_#88,D0X,1,1136,1217,82
1CV12_8_R_#88,G06,9,1218,1257,40
1CV12_8_R_#88,D0X,1,1258,1336,79
1CV12_8_R_#88,B0B,3,1337,1455,119
1CV12_8_R_#88,D0X,1,1456,1750,295
1CV12_8_R_#88,G02,5,1751,1772,22
1CV12_8_R_#88,D0X,1,1773,1871,99
1CV12_8_R_#88,B0B,3,1872,1986,115
1CV12_8_R_#88,D0X,1,1987,2319,333
1CV12_8_R_#88,G09,12,2320,2357,38
1CV12_8_R_#88,D0X,1,2358,2433,76
1CV12_8_R_#88,B0A,2,2434,2547,114
1CV12_8_R_#88,D0X,1,2548,2606,59
1CV12_8_R_#88,G01,4,2607,2630,24
1CV12_8_R_#88,D0X,1,2631,2727,97
1CV12_8_R_#88,B0A,2,2728,2845,118
1CV12_8_R_#88,D0X,1,2846,3201,356
1CV12_8_R_#88,G03,6,3202,3242,41
1CV12_8_R_#88,D0X,1,3243,3320,78
1CV12_8_R_#88,B0B,3,3321,3443,123
1CV12_8_R_#88,D0X,1,3444,3533,90
1CV12_8_R_#88,G08,11,3534,3567,34
1CV12_8_R_#88,D0X,1,3568,3639,72
1CV12_8_R_#88,B0B,3,3640,3745,106
1CV12_8_R_#88,D0X,1,3746,3762,17
1CV12_8_R_#88,G04,7,3763,3800,38
1CV12_8_R_#88,D0X,1,3801,3856,56
4CM11_10_R_#53,D0X,1,1,51,51
4CM11_10_R_#53,G02,5,52,134,83
4CM11_10_R_#53,B0A,2,135,300,166
4CM11_10_R_#53,G05,8,301,351,51
4CM11_10_R_#53,B0B,3,352,547,196
4CM11_10_R_#53,G06,9,548,595,48
4CM11_10_R_#53,B0B,3,596,822,227
4CM11_10_R_#53,G01,4,823,877,55
4CM11_10_R_#53,B0A,2,878,1075,198
4CM11_10_R_#53,G04,7,1076,1137,62
4CM11_10_R_#53,B0B,3,1138,1354,217
4CM11_10_R_#53,D0X,1,1355,1605,251
4CM11_10_R_#53,G09,12,1606,1690,85
4CM11_10_R_#53,B0A,2,1691,1915,225
4CM11_10_R_#53,D0X,1,1916,2190,275
4CM11_10_R_#53,G08,11,2191,2284,94
4CM11_10_R_#53,B0B,3,2285,2497,213
4CM11_10_R_#53,G11,14,2498,2555,58
4CM11_10_R_#53,B0A,2,2556,2762,207
4CM11_10_R_#53,D0X,1,2763,3089,327
4CM11_10_R_#53,G10,13,3090,3160,71
4CM11_10_R_#53,B0B,3,3161,3366,206
4CM11_10_R_#53,G07,10,3367,3450,84
4CM11_10_R_#53,B0A,2,3451,3598,148
4CM11_10_R_#53,G03,6,3599,3640,42
4CM11_10_R_#53,D0X,1,3641,3677,37
4CM11_10_R_#54,D0X,1,1,72,72
